I_D,TSEVENT_ID,YEAR,LATITUDE,LONGITUDE
1258,1075,1877,-8.95,-78.62
1259,1075,1877,-10.82,-77.67
1262,1075,1877,33.84,-117.9
1263,1075,1877,34.47,-120.2
1264,1075,1877,33.707,-118.273
1266,1075,1877,37.865,-122.493
16431,1075,1877,-3.567,-80.467
16432,1075,1877,-6.85,-79.88
1260,1075,1877,-17.02,-72.01
1261,1075,1877,-13.83,-171.767
16424,1075,1877,-36.733,-72.983
16425,1075,1877,-34.7539,-72.0856
16426,1075,1877,-37.25,-73.317
16427,1075,1877,-39.8,-73.233
16428,1075,1877,-11.107,-77.61
16429,1075,1877,-8.08,-79.11
16401,1075,1877,-32.933,151.783
16402,1075,1877,32.783,132.967
1186,1075,1877,-21.2003,-70.0949
1231,1075,1877,-45.82,170.65
16421,1075,1877,-41.483,-72.967
16422,1075,1877,-33.617,-78.833
16423,1075,1877,,
15716,1075,1877,32.617,130.167
1190,1075,1877,-19.6,-70.2167
1191,1075,1877,-21.02,-70.17
1192,1075,1877,-36.683,-73.1
1193,1075,1877,-22.081,-70.196
1195,1075,1877,-36.617,-72.95
1196,1075,1877,-33.033,-71.633
1198,1075,1877,-18,178
1200,1075,1877,19.733,-155.067
1202,1075,1877,20.898,-156.472
1203,1075,1877,20.036,-155.832
1205,1075,1877,19.48,-155.92
1206,1075,1877,20.88,-156.68
1207,1075,1877,21.927,-159.36
1209,1075,1877,34.9,139.85
1210,1075,1877,41.783,140.733
1182,1075,1877,-37.02,-73.15
1183,1075,1877,-39.867,-73.431
1187,1075,1877,-20.217,-70.156
1188,1075,1877,-37.08,-73.17
1189,1075,1877,-23.1,-70.45
1238,1075,1877,-39.033,177.367
1239,1075,1877,-43.95,-176.533
1241,1075,1877,-41.283,174.783
1242,1075,1877,-43.95,-176.567
1244,1075,1877,-11.75,-77.133
1246,1075,1877,-9.5,-78.3
1247,1075,1877,-15.85,-74.23
1248,1075,1877,-12.25,-76.36
1249,1075,1877,-9.083,-78.616
1250,1075,1877,-13.65,-76.4
1222,1075,1877,-43.4,172.67
1211,1075,1877,39.267,141.883
1212,1075,1877,35.53,140.42
1213,1075,1877,32.733,129.867
1214,1075,1877,35.65,139.8
1215,1075,1877,16.833,-99.917
1217,1075,1877,-43.83,172.98
1218,1075,1877,-36.92,174.78
1219,1075,1877,-46.64,169.35
1221,1075,1877,-38.68,178.02
1172,1075,1877,-23.65,-70.404
1173,1075,1877,-18.467,-70.333
1174,1075,1877,-27.067,-70.833
1175,1075,1877,-20.905,-70.136
1224,1075,1877,,
1225,1075,1877,-43.606,172.722
1226,1075,1877,,
1227,1075,1877,-39.479,176.923
1230,1075,1877,-41.25,175.25
1233,1075,1877,-35.27,174.17
1234,1075,1877,-37.725,176.157
1176,1075,1877,-28.083,-71.146
1177,1075,1877,-20.89,-70.15
1179,1075,1877,-22.55,-70.27
1180,1075,1877,-35.333,-72.417
1181,1075,1877,-29.95,-71.3353
1168,1075,1877,-33.85,151.233
1169,1075,1877,37.807,-122.465
1170,1075,1877,33.78,-118.25
1171,1075,1877,-41.867,-73.8278
7640,1079,1877,-21.2003,-70.0949
7639,1077,1877,-11.75,-77.133
7641,1080,1877,-19.6,-70.2167
10778,1081,1877,-20.217,-70.156
28125,1082,1877,-33.03,-71.633
19012,1083,1877,-26.38,-70.67
19011,1083,1877,-23.65,-70.404
28170,5493,1877,0.95,-79.666667
28171,5493,1877,3.88333,-77.0333
1267,1086,1878,-19.5,169.333
1270,1087,1878,34.42,-119.68
1271,1087,1878,34.27,-119.28
1268,1087,1878,34.38,-119.52
1269,1087,1878,34.42,-119.8
1278,1089,1878,21.577,-158.13
1273,1089,1878,20.93,-156.25
1276,1089,1878,20.941,-156.343
1275,1089,1878,20.85,-156.17
1274,1089,1878,21.3,-157.867
28127,1090,1878,-18.467,-70.333
28126,1090,1878,-19.6,-70.2167
1279,1091,1878,-12.05,-77.15
28131,1092,1878,-20.217,-70.156
28130,1092,1878,-26.38,-70.67
28129,1092,1878,-27.067,-70.833
28128,1092,1878,-33.033,-71.633
28132,1092,1878,-19.6,-70.2167
28134,1094,1878,-20.217,-70.156
28133,1094,1878,-19.6,-70.2167
1280,1095,1878,-4.24,152.1833
28135,3585,1878,-12.05,-77.15
15747,1096,1878,-19.5,169.333
1281,1097,1878,-36.73,-73.1
26452,1099,1878,-20.217,-70.156
10779,1100,1878,-36.08,-72.7954
25834,2322,1878,40.77,29.94
1282,1105,1878,-23.65,-70.404
1283,1109,1878,53.81,-167.08
28136,1110,1878,-20.217,-70.156
28137,1110,1878,-26.38,-70.67
1290,1112,1878,35.17666,-120.755
1291,1112,1878,34.67,-120.58
1292,1112,1878,33.78,-118.25
1289,1112,1878,34.903,-120.67
1287,1112,1878,35.13,-120.63
1285,1112,1878,35.44,-120.88
1286,1112,1878,35.3377523,-120.8512
1288,1112,1878,35.175,-120.755
1284,1112,1878,35.179,-120.735
28138,1113,1878,-33.033,-71.633
28717,5526,1879,-42.45,171.21
16152,3644,1879,28.237,33.614
28139,1114,1879,-33.033,-71.633
1293,1115,1879,34.008,-118.5
6970,2450,1879,41.28,-70.08
1294,1117,1880,15.7594,121.5608
30270,1117,1880,14.604,120.982
28140,1118,1880,-30.73,-71.7
28141,1118,1880,-29.95,-71.3353
28681,5511,1880,-38.66,178.02
7936,1119,1880,56.2,-157
1295,1119,1880,55.82,-155.62
1298,1120,1880,56.6,-135.03
1297,1120,1880,56.891,-135.248
28718,5527,1881,-43.69,172.9
28719,5527,1881,-43.81,172.97
11455,1122,1881,-17.283,179.367
10780,1123,1881,-20.217,-70.156
1299,1124,1881,17.967,-76.8
28298,1125,1881,42.967,144.367
28297,1125,1881,43.35,145.583
10781,1126,1881,-19.6,-70.2167
6829,1128,1881,21.633,88.133
6830,1128,1881,9.29,79.21
6831,1128,1881,13.083,80.3
1301,1128,1881,10.767,79.833
1303,1128,1881,9.167,92.783
6828,1128,1881,17.7,83.3
6827,1128,1881,22.2,88.2
6826,1128,1881,7.717,81.7
6825,1128,1881,8.567,81.217
1300,1128,1881,11.667,92.75
1302,1128,1881,10.77,79.83
6832,1130,1882,8.567,81.222
10800,1131,1882,-33.593333,-71.621667
28720,5528,1882,-41.32,175.84
7840,1132,1882,9.359,-79.901
1304,1132,1882,9.533,-78.917
7841,1132,1882,9.2,-80.133
10782,1134,1882,-19.6,-70.2167
25289,1135,1882,-4.529,129.9
28186,1136,1883,20.606,-105.233
1305,1137,1883,-13.467,-172.4
25340,1138,1883,-2.25,106
29511,1142,1883,-5.495,104.606
29512,1142,1883,-5.83,105.6
1375,1142,1883,-7.733,109.02
1331,1142,1883,10.77,79.83
1343,1142,1883,-5.92,106
29951,1142,1883,6.755,81.817
1320,1142,1883,6.054,80.212
29514,1142,1883,-5.35,105.8
1342,1142,1883,-6.13,106.75
1345,1142,1883,-6,105.75
1366,1142,1883,-33.97,25.58
1377,1142,1883,-33.883333,18.45
1370,1142,1883,-1.351111,100.575556
1330,1142,1883,13.083,80.3
1365,1142,1883,-33.6,26.9
31610,1142,1883,9.359,-79.901
1323,1142,1883,-12.117,96.883
15666,1142,1883,43.393,-1.685
15667,1142,1883,50.266,-4.166
15668,1142,1883,49.633,-1.616
1364,1142,1883,-4.67,55.5
1367,1142,1883,-3.767,102.267
1368,1142,1883,-4.48333,102.9
1369,1142,1883,-2.58333,101.117
1371,1142,1883,-6.983333,106.55
1372,1142,1883,-7.822897,113.2377
1374,1142,1883,-5.45,105.27
1378,1142,1883,18.35,-64.93
1344,1142,1883,-6.224031,105.8322556
1373,1142,1883,-4.823067,103.3797083
1363,1142,1883,-19.683,63.417
1324,1142,1883,21.3,-157.867
8008,1142,1883,-37.867,144.9
8009,1142,1883,49.5,0.1
8010,1142,1883,-54.533,-36.587
8011,1142,1883,-36.683,-73.1
8012,1142,1883,11.667,92.75
8013,1142,1883,7.209,79.836
8014,1142,1883,-19.7,63.417
8015,1142,1883,9.359,-79.901
1340,1142,1883,-6,105.75
1341,1142,1883,-6.03,105.95
29513,1142,1883,-5.94,106
29953,1142,1883,-16.794,59.554
1360,1142,1883,24.85,67.03
1308,1142,1883,-6.117,105.883
1309,1142,1883,-6.71,106.82
1339,1142,1883,-6,105.75
1346,1142,1883,-20.167,57.5
1347,1142,1883,-36.92,174.78
1348,1142,1883,-36.78,175.53
1349,1142,1883,-38.68,178.02
1350,1142,1883,-43.606,172.722
1351,1142,1883,-37.77,176.48
1352,1142,1883,-34.9885,173.536
1353,1142,1883,-45.82,170.65
1354,1142,1883,-35.27,174.17
1355,1142,1883,-37.02,175.87
1356,1142,1883,-37.13,175.58
1357,1142,1883,-44.392,171.254
1358,1142,1883,-36.38,174.7
1359,1142,1883,-36.83,-175.709
1361,1142,1883,22.2,88.2
1362,1142,1883,22.53,88.32
17502,1142,1883,-43.083,147
1312,1142,1883,57.733,-152.517
1313,1142,1883,12.78,45.05
1314,1142,1883,-20.7,117.2
1315,1142,1883,-28.77,114.63
1316,1142,1883,-32,115.5
1317,1142,1883,37.807,-122.465
1318,1142,1883,7.717,81.7
1319,1142,1883,6.932,79.85
1321,1142,1883,9.833,80.233
1322,1142,1883,8.567,81.233
1326,1142,1883,11.18,75.82
1327,1142,1883,18.933,72.85
1328,1142,1883,,
1329,1142,1883,20.3,86.8
1332,1142,1883,17.7,83.3
1333,1142,1883,1.061,124.894
1334,1142,1883,-7.9,110
1335,1142,1883,1.3718,125.0716
1336,1142,1883,1.495,124.84
1338,1142,1883,,
29952,1142,1883,6.12,81.1167
1379,1143,1883,57.733,-152.517
1380,1143,1883,59.34,-151.9
7934,1143,1883,59.4,-153.5
17526,1144,1883,-6.8,105.5
1381,1146,1884,-34.917,-56.167
1382,1147,1884,37.807,-122.465
11467,3355,1884,-16.47,179.34
16153,3645,1884,15.61,39.45
8064,2359,1884,40.7,-74
8060,2359,1884,39.883,-75.117
8061,2359,1884,40.06,-74.85
8063,2359,1884,39.9,-74.6
8062,2359,1884,39.967,-75
6973,2359,1884,40.22,-73.992
6972,2359,1884,40.217,-74.743
6971,2359,1884,39.95,-75.15
8071,2359,1884,41.605,-73.971
6974,2451,1884,42.35,-82.95
19008,1148,1884,8.239,-80.5
28175,1148,1884,,
28174,1148,1884,,
1383,1149,1884,37.865,-122.493
28276,1150,1884,34.533,133.667
28277,1150,1884,34.5,133.51
8067,2707,1884,41.267,-72.933
8068,2707,1884,41.258,-72.892
8069,2707,1884,41.267,-72.917
25288,1153,1885,-2.8,129.5
1385,1153,1885,-3.2,127.05
17534,1154,1885,0.2,99.383
25286,1155,1885,1.107,124.35
25287,1155,1885,1.495,124.84
10783,1156,1885,-20.217,-70.156
7961,1158,1885,37.807,-122.465
1389,1159,1885,40.78,-124.15
1388,1159,1885,41.7456,-124.184
17535,1160,1885,5.55,95.3
25276,1162,1886,5.5,95.3
1390,1164,1886,36.951,21.702
8070,2360,1886,32.87,-79.93
6976,2360,1886,30.317,-81.65
6975,2360,1886,30.39,-81.43
25401,1166,1887,10.7,122.6
1391,1167,1887,19.188,-155.91
1392,1168,1887,27.84,-110.88
25341,1163,1887,5.388,95.962
1394,1169,1887,37.865,-122.493
1397,1170,1887,19.8,-73.38
1398,1170,1887,19.45,-72.683
1395,1170,1887,18.5,-74.45
1396,1170,1887,18.667,-74.15
1400,1172,1887,38.063,22.658
1399,1172,1887,38.0787,22.629
1401,1175,1888,,
1407,1175,1888,-18.467,-70.333
29747,1175,1888,-7.02,147.07
15613,1175,1888,-5.417,148.1
1404,1175,1888,-4.22,152.18
1403,1175,1888,-5.6,148
1406,1175,1888,-4.4,145.2
1402,1175,1888,-6.066,147.582
1405,1175,1888,-4.24,152.1833
27841,1175,1888,-5.6,148.3
29748,1175,1888,-5,152
15612,1175,1888,-33.85,151.233
25342,1176,1888,5.7494,95.0531
27844,1698,1888,-4.22,152.18
15734,3568,1888,36.88,118.738
32206,5612,1889,-19.734,-174.288
32205,5612,1889,-19.8,-174.35
32204,5612,1889,-21.167,-175.167
15618,1178,1889,14.604,120.982
16563,1180,1889,-6.053,105.922
16566,1181,1889,0.8,127.38
16567,1181,1889,3.65,125.55
1408,1181,1889,1.3718,125.0716
16564,1181,1889,1.495,124.84
16565,1181,1889,1.061,124.894
16568,1181,1889,1.18,124.574
1409,1181,1889,3.63,125.5
15616,1184,1889,-7.033,113.95
15617,3465,1889,43.633,13.5
15730,3564,1890,36.894,54.035
15729,3564,1890,37.471,49.462
16080,3466,1891,36.571,1.903
25343,1185,1891,5.388,95.962
25282,1186,1891,-0.5,127.5
25285,1187,1891,-4.55,129.867
25284,1187,1891,-4.529,129.9
25283,1187,1891,-3.567,128.65
1410,1188,1891,,
28187,1189,1891,31,-114
28722,5529,1891,-43.51,172.73
17536,1190,1891,-9,124.85
1412,1192,1891,47.66,-122.37
1411,1192,1891,47.25,-122.44
1413,1192,1891,47.6,-122.32
32213,5615,1892,-18.48,-70.33
1414,1195,1892,13.48,144.75
6961,1196,1892,3.333,99.133
6963,1196,1892,3.9,98.433
6964,1196,1892,2.967,99.8
10776,1196,1892,,
10777,1196,1892,3.62,98.59
6962,1196,1892,1.283,103.85
16562,1197,1892,-3.683,128.187
16558,1197,1892,-5.5475,119.9509
16561,1197,1892,-8.467,118.717
16560,1197,1892,-6.133,120.45
16559,1197,1892,-4.8,119.65
32163,5608,1892,,
32162,5608,1892,-19.8,-174.35
25355,1198,1892,-15.25,166.83
25278,1199,1892,-3.38,127.1
10475,1200,1892,36.9,137
28469,1200,1892,36.7,136.7
1419,1202,1893,40.8445,25.88
1416,1202,1893,40.5,25.5
11375,2973,1893,17.967,-76.8
1421,1203,1893,44,143
1422,1203,1893,44.9,147.5
1423,1203,1893,43.78,146.75
10476,1204,1893,43.35,145.583
16355,4314,1893,8.331,124.274
25356,1206,1893,-17.733,168.317
25357,1207,1893,-17.733,168.317
1426,1208,1894,43.283,145.567
28300,1208,1894,43.082,145.133
1431,1208,1894,39.65,141.983
1433,1208,1894,39.017,141.75
1434,1208,1894,39.35,141.917
1435,1208,1894,,
1437,1208,1894,43.78,146.75
1438,1208,1894,39.76,141.97
1439,1208,1894,41.08,141.42
1440,1208,1894,39.467,141.95
1428,1208,1894,38.9,141.57
28299,1208,1894,43.35,145.583
28303,1208,1894,44.27,146.18
28302,1208,1894,40.526,141.533
28301,1208,1894,38.3,141.5
1424,1208,1894,43.033,144.85
1427,1208,1894,39.267,141.883
1429,1208,1894,42.967,144.367
1425,1208,1894,41.783,140.733
1441,1208,1894,44.03,145.86
1443,1212,1894,38.757,22.859
1442,1212,1894,38.65,23
32266,5633,1894,24.162,-110.345
32265,5633,1894,23.18,-106.42
1444,1213,1894,41.019,28.965
1446,1215,1894,53.15,-9.87
10676,3036,1894,47.25,-122.433
11732,3407,1894,37.274,9.874
1447,1218,1895,20.941,-156.343
10980,1219,1895,-8.4165,150.4535
10982,1219,1895,-8.6,148.267
31981,1219,1895,-6.58,147.833
1448,1219,1895,-8.667,148.4
10981,1219,1895,-9.033,149.05
10983,1219,1895,-8.6,148.3
7962,1221,1895,34.04,-120.37
28304,1224,1895,32.74,129.87
32231,5628,1895,-29.908,-71.26
32242,5628,1895,-6.927,-79.866
32241,5628,1895,-7.401,-79.571
32240,5628,1895,-11.107,-77.61
32239,5628,1895,-8.23,-78.92
32238,5628,1895,-9.083,-78.616
32243,5628,1895,-17.017,-72
32232,5628,1895,-22.55,-70.27
32233,5628,1895,,
32234,5628,1895,-26.38,-70.67
32235,5628,1895,-21.2003,-70.0949
32236,5628,1895,-22.0938,-70.2117
32255,5628,1895,-23.65,-70.404
32256,5628,1895,-29.9646,-71.361
32257,5628,1895,-29.95,-71.3353
32258,5628,1895,-30.0717,-71.3758
32237,5628,1895,-12.05,-77.15
15643,3536,1895,39.583,53.817
1452,1228,1895,34.04,-120.37
28682,5512,1895,-38.688,176.073
6977,2452,1895,40.591,-73.796
1453,1229,1895,37.865,-122.493
6978,2453,1895,44.519,-88.017
28307,1231,1896,38.3,141.5
28305,1231,1896,35.6,139.76
28306,1231,1896,40.3,141.7
28310,1231,1896,34.92,139.826
28308,1231,1896,36.95,140.9
28309,1231,1896,35.73,140.85
32225,5622,1896,17.967,-76.8
1485,1234,1896,33.467,135.783
7917,1234,1896,19.139,-155.507
1480,1234,1896,32.433,131.667
1483,1234,1896,41.93,143.24
1484,1234,1896,39.21,141.87
1488,1234,1896,40.45,141.683
1490,1234,1896,39.017,141.75
1492,1234,1896,39.35,141.917
1495,1234,1896,39.6,141.983
1496,1234,1896,39.76,141.97
1497,1234,1896,42.3,143.317
1498,1234,1896,39.15,141.833
1500,1234,1896,39.31,-123.78
32228,1234,1896,25.7675,-171.7334
1477,1234,1896,27.1,142.183
28317,1234,1896,40.526,141.54
28319,1234,1896,40.4,141.7
1454,1234,1896,37.807,-122.465
1457,1234,1896,19.733,-155.067
1459,1234,1896,19.087,-155.553
1460,1234,1896,19.38,-155.9
1461,1234,1896,18.97,-155.62
1462,1234,1896,20.93,-156.68
1463,1234,1896,19.48,-155.93
1465,1234,1896,,
1466,1234,1896,22.08,-159.32
1467,1234,1896,20.036,-155.832
1468,1234,1896,19.57,-155.95
1469,1234,1896,22.216,-159.412
1470,1234,1896,,
1471,1234,1896,19.477,-155.922
1472,1234,1896,21.927,-159.36
1474,1234,1896,35.167,139.617
1475,1234,1896,39.53,142.05
1455,1234,1896,36.97,-122.02
1456,1234,1896,37.865,-122.493
1482,1234,1896,39.267,141.883
1473,1234,1896,21.28,-157.829
1491,1234,1896,38.45,141.47
9925,1234,1896,-13.467,-172.4
28311,1234,1896,41.9244,143.2483
28312,1234,1896,27.0939,142.195
28313,1234,1896,35.73,140.83
28314,1234,1896,26.7,142.13
28315,1234,1896,41.77,140.73
28316,1234,1896,43.2781,145.5678
28323,1234,1896,27.186,142.19
28330,1234,1896,41.9833,143.1667
28328,1234,1896,42.041,143.29
28326,1234,1896,44.433,143.228
28334,1234,1896,41.7187,140.7247
28320,1234,1896,38.287,141.053
28321,1234,1896,39.85,141.97
28322,1234,1896,38.824,141.58
28324,1234,1896,39.308,141.89
28325,1234,1896,40.46,141.65
28327,1234,1896,39.87,141.97
28329,1234,1896,38.986,141.71
28331,1234,1896,19.7,-156.04
28318,1234,1896,38.12,140.88
19564,1234,1896,38.5,141
19565,1234,1896,39.5,141.8
19566,1234,1896,40.8,140.7
1493,1234,1896,39.03,141.87
1479,1234,1896,42.02,143.12
1487,1234,1896,42.28,143.31
1458,1234,1896,21.3067,-157.867
1464,1234,1896,19.64,-156
16890,1234,1896,-21.22,-159.83
1486,1234,1896,39.65,141.983
28332,1234,1896,39.2,141.863
1476,1234,1896,38.3,141.5
6950,1235,1896,1.2667,97.5667
1501,1236,1896,34.4803,-119.69
1503,1237,1897,39.087,141.707
1504,1237,1897,38.3,141.5
25277,1238,1897,-6.8,120.8
32244,5629,1897,-10.7,165.8
7647,1239,1897,60.2,-146.3
32226,5624,1897,-43.606,172.722
17501,5262,1897,26.167,90.633
1516,1241,1897,33.467,135.783
1515,1241,1897,40.16,141.78
1514,1241,1897,39.22,141.87
1513,1241,1897,38.9,141.57
1531,1241,1897,39.3,141.9
16507,1241,1897,38.05,140.917
16508,1241,1897,38.417,141.267
1521,1241,1897,39.017,141.75
1522,1241,1897,38.333,141.483
1523,1241,1897,38.517,141.467
1524,1241,1897,39.13,141.82
1511,1241,1897,39.267,141.883
1528,1241,1897,38.56,141.43
1529,1241,1897,,
1530,1241,1897,39.37,141.9
1532,1241,1897,39.03,141.87
1533,1241,1897,39.09,141.72
1534,1241,1897,38.72,141.45
1535,1241,1897,37.12,138.24
1505,1241,1897,35.167,139.617
1506,1241,1897,38.3,141.5
1507,1241,1897,35.75,140.867
1537,1241,1897,,
1538,1241,1897,39.267,141.883
1539,1241,1897,39.15,141.833
1536,1241,1897,40.4,141.733
1517,1241,1897,34.9189,139.825
1518,1241,1897,39.65,141.983
1519,1241,1897,,
1520,1241,1897,40.117,141.833
1526,1241,1897,38.45,141.47
1527,1241,1897,36.933,140.9
1512,1241,1897,38.48,139.52
1525,1241,1897,39.89,141.96
1508,1241,1897,43.2781,145.5678
1509,1241,1897,38.955,141.693
1510,1241,1897,38.13,140.87
25402,5455,1897,8.65,123.43
1544,1244,1897,6.91,122.074
1543,1244,1897,8.65,123.43
1541,1244,1897,10,123
1540,1243,1897,-41.283,174.783
10029,1244,1897,6.05,121.02
10028,1244,1897,7.5,122.667
10027,1244,1897,6.71,121.973
25407,1244,1897,6.71,121.97
25406,1244,1897,6.71,121.97
25405,1244,1897,6.71,121.97
25404,1244,1897,6.71,121.97
1542,1244,1897,6.7,121.97
25403,1244,1897,6.7111,121.9483
10030,1244,1897,2.81,125.41
25408,5456,1897,11.25,125
25409,5456,1897,,
1545,1248,1898,37.8,-122.27
28337,1249,1898,38.92,139.83
1546,1249,1898,38.3,141.5
28142,1250,1898,-36.725,-73.11
25667,1251,1898,37.79,20.9
16840,1255,1899,8.7,167.7
17272,1255,1899,-9.05,160.317
16910,1255,1899,-2.8,-171.7
16902,1255,1899,-8,178.5
16901,1255,1899,-10.03,-161.08
16900,1255,1899,-10.4,-161
16842,1255,1899,-3.33,152
16841,1255,1899,7.4,147.2
17271,1255,1899,-3.333,154.75
1549,1254,1899,37.79,20.9
1548,1254,1899,37.25,21.83
17291,4862,1899,-12.392,130.63
1550,1256,1899,38.683,-28.217
16317,1257,1899,-33.033,-71.633
1552,1258,1899,59.55,-139.733
7648,1258,1899,59.55,-144.3
1551,1258,1899,60.07,-142.43
27881,1258,1899,58.691944,-135.0975
7654,1260,1899,59.99,-139.4
7653,1260,1899,58.7,-136.8
7655,1260,1899,59,-135
1555,1260,1899,59.81,-139.5984
7935,1260,1899,59.82,-139.82
7650,1260,1899,59.6,-139.66
7651,1260,1899,59.48,-139.82
7652,1260,1899,60,-139.58
1557,1260,1899,59.73,-139.84
1556,1260,1899,61.13,-146.33
1554,1260,1899,58.64,-137.57
1553,1260,1899,60.18,-144.52
1570,1266,1899,-2.833,128.45
1573,1266,1899,-3.409917,128.6791361
1560,1266,1899,-3.333,128.917
1563,1266,1899,-3.33,128.3753
1572,1266,1899,-3.283056,128.993056
1571,1266,1899,-3.3833,129.5
1567,1266,1899,-3.2833,128.7667
1566,1266,1899,-3.2833,128.9333
1565,1266,1899,1.37,125.08
1564,1266,1899,-2.933,128.133
19574,5421,1899,35.133,138.7
29936,5562,1899,-2.738,150.709
29935,5562,1899,-3.33,152
1574,1268,1899,32.433,131.667
28338,1269,1899,32.426,131.667
9465,1270,1899,,
25451,5459,1900,1.816667,127.85
9844,2812,1900,58.64,-137.57
25430,1272,1900,-4.22,152.18
1576,1274,1900,-4.22,152.18
10791,1275,1900,-3.05,135.75
17503,1275,1900,3.00611,131.123889
29749,1275,1900,-2.85,134.5
29750,1275,1900,-2.4167,134.2167
6704,1276,1900,10.333,-65.917
9356,1276,1900,10.383,-65.983
9357,1276,1900,10.3,-65.983
6705,1276,1900,10.617,-66.883
1577,1277,1901,36.605,-121.888
1579,1279,1901,32.433,131.667
1578,1279,1901,29.25,129.45
29154,1279,1901,31.582,131.405
1580,1279,1901,26,126
1595,1281,1901,43.35,145.583
7925,1283,1901,43.35,145.583
1590,1280,1901,20.186,-155.906
7924,1282,1901,43.35,145.583
7923,1282,1901,38.3,141.5
1591,1280,1901,19.477,-155.922
1589,1280,1901,19.57,-155.95
1585,1280,1901,19.2,-155.9
1584,1280,1901,19.38,-155.9
1582,1280,1901,21.3067,-157.867
16920,1280,1901,-10.75,165.92
16921,1280,1901,-14.074,167.828
1588,1280,1901,19.63,-155.99
1593,1281,1901,38.3,141.5
1594,1281,1901,39.65,141.983
1583,1280,1901,19.087,-155.553
25410,1284,1901,13.958,122.288
17431,5162,1901,11.25,-85.867
1597,1286,1901,60.55,-151.25
1598,1287,1902,32.715,-117.174
8037,1287,1902,,
8036,1287,1902,13.6934,-90.0126
8038,1287,1902,13.567,-89.833
9963,2881,1902,14.74,-61.18
9966,2873,1902,13.883,-60.967
9965,2873,1902,13.166,-59.533
9964,2873,1902,12.117,-61.667
6707,1288,1902,14.74,-61.18
6801,2433,1902,14.867,-61.117
7848,2433,1902,14.6,-61.083
6800,2433,1902,14.8,-61.233
6802,2433,1902,14.716,-61.183
1600,1289,1902,40.633,22.933
17391,5082,1902,24.627,-107.924
25381,1290,1902,7.77,123.45
6708,1291,1902,14.6,-61.083
1601,2772,1903,13.47,144.83
16104,1294,1903,-3.717,126.383
16105,1294,1903,-3.6,126.267
7656,1297,1903,59.67,-153.33
29155,1298,1903,25.01,122
1602,1299,1903,-20.217,-70.156
1604,1301,1903,,
1605,1302,1903,19.139,-155.507
1606,1304,1903,19.139,-155.507
1607,1305,1903,19.139,-155.507
7918,1306,1903,21.3067,-157.867
1608,1306,1903,21.025,-156.613
1609,1306,1903,21.192,-156.986
1610,1307,1903,-28.467,-71.22
28176,1308,1904,20,-110
25826,1309,1904,1.04,120.81
1611,1310,1904,46.28,-123.7
1614,1310,1904,47.7,-123.31
1613,1310,1904,47.78,-123.6
1612,1310,1904,47.8,-123.63
1615,1310,1904,47.3,-123.68
1616,1312,1904,52.97,158.5
6833,1315,1904,-3.5,128.6
17537,1318,1904,-7.733,109.02
30633,5573,1904,9.333,-82.25
15672,3542,1905,61.83,6.91
15673,3542,1905,,
15675,3542,1905,61.83,6.91
15674,3542,1905,61.87,6.851
31408,5587,1905,5.5,-87.08
28188,5496,1905,19,-113
17263,4844,1905,-15.633,167.183
1617,1322,1905,,
1618,1323,1905,60,-139.58
11648,1323,1905,60.03,-139.7
7939,1323,1905,59.97,-139.55
1619,1323,1905,59.99,-139.4
1620,1324,1905,35.7,140.9
25853,2296,1905,44.899,37.315
17261,4842,1905,-17.733,168.317
17262,4843,1905,-17.733,168.317
10960,1328,1905,9.648,123.856
16096,3604,1905,6.283,1.833
11733,3412,1905,37.2744,9.8739
9764,2627,1906,10.6,-66.95
7410,1331,1906,2.497,-78.44
7850,2627,1906,11,-64
7851,2627,1906,10.65,-63.233
7852,2627,1906,10.483,-64.2
7853,2627,1906,11,-64
8298,1331,1906,-2.317,-80.7
7414,1331,1906,-0.61,-80.43
7418,1331,1906,10.45,-85.77
7419,1331,1906,,
7420,1331,1906,32.733,129.867
7415,1331,1906,-2.1833,-79.8833
